Load (MW),Solar Generation (MW),Price ($/MWh),s1_Gen,s2_Line,s3_XFMR
3180.6732275102004,60.25379011423179,39.769838718903124,1,1,1
3102.8910810712623,0.33478833048913914,47.572986305378734,1,1,1
3177.6445972797005,0.0,46.06055680363632,1,1,1
3211.940622890094,145.31803490154724,42.05392172862855,1,1,1
3053.202202296118,0.0,58.29995436344868,1,1,1
3109.6391064106815,0.0,44.476920563655625,1,1,1
3372.5417985385757,187.50821849563366,59.38884772884254,1,1,1
3040.4724144901047,0.0,33.12459493637066,1,1,1
3165.8245398751938,0.0,48.40850547413664,1,1,1
3045.8373836763117,0.0,59.002215608414524,1,1,1
3205.2372183928237,0.0,67.26944832240848,1,1,1
3358.370405610038,0.0,42.49170061074572,1,1,1
3079.286362163793,0.4407511194288998,49.00666208130959,1,1,1
3100.186896761321,0.0,43.93453944387797,1,1,1
3049.0398411146084,0.0,39.1945060605482,1,1,1
3058.519978014544,0.253531114966215,51.93624991474523,1,1,1
3309.3187403758243,0.02764700846235705,38.50638188402284,1,1,1
3129.47783231615,0.0,32.31079032280644,1,1,1
3135.852705006001,0.0,35.050676359998626,1,1,1
3132.7950007718055,4.659378439169858,37.22287148932152,1,1,1
3237.4606308452057,0.0,36.48326509228328,1,1,1
3753.7370537880033,650.9369264331292,31.54847376970207,1,1,1
3191.3314962239665,27.014961857990826,48.251204865208784,1,1,1
3121.5550191479765,0.0,45.82267383748145,1,1,1
3142.4993782982924,22.300320114864157,48.47122400486071,1,1,1
3305.5658993296856,218.58018256204988,50.71677635156741,1,1,1
3244.165645064605,0.0,58.30204360342606,1,1,1
3205.9504295625106,37.54287496051343,52.507204174182164,1,1,1
3106.002348866369,1.2265597329550246,40.270242522307655,1,1,1
3235.411398096157,0.12371064356546918,49.319967324751886,1,1,1
3068.3775589392426,0.0,51.926500684187324,1,1,1
3074.2747183203824,0.6000108815781462,49.229339335715856,1,1,1
3109.4473336221117,0.0,36.36822212525518,1,1,1
3137.44101654953,0.03450446410160213,51.51027244625828,1,1,1
3175.337073577858,0.0,39.147583721898116,1,1,1
3117.9617401578453,0.0,44.01497731915778,1,1,1
3289.846931123367,40.350087176556855,45.93339160649337,1,1,1
3135.462550150647,0.1637221744774484,32.567840280467735,1,1,1
3206.889628902642,0.0,46.677920949132194,1,1,1
3227.629694581801,136.35429137783663,59.266126554748276,1,1,1
3116.880631797211,22.42449678809455,49.754193181459705,1,1,1
3267.6231245649396,32.804390517950104,47.995128724425264,1,1,1
3537.333699130526,356.32839396934355,34.3585197649881,1,1,1
3332.442419463006,50.874419456418224,34.21945621190135,1,1,1
3137.8077256751158,0.0,48.84370223566318,1,1,1
3244.8594173980014,160.29617330014992,44.28569056106909,1,1,1
3146.341353258021,9.821339378607238,51.946093304084094,1,1,1
3114.285188118891,11.82684975297479,65.91455128321056,1,1,1
3221.7023911857186,0.09086505754946418,39.139663338816014,1,1,1
3202.9330549919478,38.56856360507793,62.89062147242016,1,1,1
3117.249347487372,0.09291015627652563,35.065012433556916,1,1,1
3144.0844495346555,70.43681989225486,61.19624082902092,1,1,1
3339.829013382721,2.3704059087579368,52.15129244031054,1,1,1
3327.2736734083965,34.45619844816104,37.21697937930914,1,1,1
3110.729321702949,10.666184754594651,49.92,1,1,1
3109.2305664267838,0.0,32.31475577966814,1,1,1
3223.3268503059235,2.1330155560840747,51.96835986229903,1,1,1
3057.794622091222,0.0,37.57111309846949,1,1,1
3301.2663759307834,146.49422585653377,34.55678369970366,1,1,1
3408.3598905286385,297.86391280826126,41.51727642809759,1,1,1
3317.5694170487827,174.42262998458128,54.3944383131281,1,1,1
3591.936121433391,383.8293215481353,35.045872050441524,1,1,1
3258.168463549042,72.1616939770974,57.84449942548851,1,1,1
3223.2083456180517,88.15811426748625,42.61701719033176,1,1,1
3114.9690992623846,0.19312392962052138,59.07232799412368,1,1,1
3143.715976688765,56.00458684251326,39.46650034212438,1,1,1
3239.4464009063645,0.0,58.24,1,1,1
3129.1594997474385,0.0,45.97882009532979,1,1,1
3144.696960016928,0.6537783587839818,47.254881430171906,1,1,1
3055.799289518459,0.0,39.49253216136949,1,1,1
3242.5665507041135,197.51956943836007,39.4187185801556,1,1,1
3073.254377507778,9.725624256109402,48.318965296006446,1,1,1
3040.89851095898,0.0,49.543700533555636,1,1,1
3413.7894447445556,220.97817811474016,39.37078042084369,1,1,1
3248.0855542307513,150.4029560443534,54.9241863587958,1,1,1
3063.1993858144465,19.162338766801625,44.60653543759308,1,1,1
3199.4811080105205,121.81477723990712,50.48722682263066,1,1,1
3063.2871636842624,22.612328730803096,51.51065968294585,1,1,1
3479.9314891152117,239.19464954920713,45.90787876912972,1,1,1
3262.880261729243,24.193795280748546,55.70229044546244,1,1,1
3183.272972969296,80.46656693322717,36.36017052369545,1,1,1
3074.2010360794457,1.5092730986999208,61.144399549844856,1,1,1
3181.9444887648524,0.0,47.15393375005337,1,1,1
3636.6355938652055,508.7394246530744,29.56945085424299,1,1,1
3182.5044617145204,0.7700063488368478,49.07612866638231,1,1,1
3124.013822231019,42.76520293297759,70.09671938912601,1,1,1
3204.373442997233,0.0,58.24,1,1,1
3461.309852455731,343.87730859402023,43.27577839237805,1,1,1
3224.838311022366,0.0,47.8299485023003,1,1,1
3771.79900089347,543.643778865535,35.04,1,1,1
3178.765851181803,60.11704943102593,54.93750094174307,1,1,1
3046.356344623247,0.29440080506604493,59.14662383057866,1,1,1
3184.903899688194,54.917499872392405,31.154079854977002,1,1,1
3222.5742775855997,96.60663511266199,40.18012282420897,1,1,1
3157.7377106327936,91.27426167354434,39.92166393085548,1,1,1
3327.6612199726515,84.81577433048514,37.48410034574785,1,1,1
3657.3637717133465,341.4926346990906,37.100478264919545,1,1,1
3238.6680872883608,0.0,54.503797386325104,1,1,1
3214.8909894570656,147.95476709407026,39.747168600786985,1,1,1
3053.5530752497816,0.030122618129826396,45.31412296375253,1,1,1
3200.069501148264,0.0,30.125745925116018,1,1,1
3123.4420200053864,7.246649881327054,55.72985341117988,1,1,1
3084.4524155932418,0.1893842415968137,43.20835458037326,1,1,1
3243.462061973969,0.0,32.410139191234144,1,1,1
3284.6945546098796,13.899607438133515,41.21457431134484,1,1,1
3080.0429039694445,0.3575132039575667,29.467523929707546,1,1,1
3132.1492860361354,0.19623694189330537,38.86032359304029,1,1,1
3387.82033063593,324.0915301592965,35.91902627994422,1,1,1
3116.6317070582795,0.16990614461032852,57.84427307987309,1,1,1
3287.421481016348,194.0813865997893,46.159246191282634,1,1,1
3051.7396759081307,0.0,42.9865649086721,1,1,1
3182.627866462261,0.08833503809375037,38.339937576310376,1,1,1
3313.6787103274096,12.401056521620477,51.69756767138424,1,1,1
3579.3826320741027,358.1314904360567,41.105210404293636,1,1,1
3072.4193363813934,15.92148978739212,43.842062734939354,1,1,1
3176.475142441535,0.0,38.506087140395806,1,1,1
3176.9572495403017,0.8502037722941015,50.004036710165735,1,1,1
3383.9518744924044,331.41178709425765,40.8402375287765,1,1,1
3498.5661941117496,383.1347772067286,40.92820856521228,1,1,1
3057.5782204720044,0.0,33.05072084899932,1,1,1
3782.015727821137,522.6662686940666,36.37679077526783,1,1,1
3234.279828695267,79.76567843642613,38.5526959502509,1,1,1
3058.674682682209,0.0,36.89074932517534,1,1,1
3218.020858567461,168.53116280413082,50.10401787786894,1,1,1
3640.327618109296,75.48781725368534,48.194604477255126,1,1,1
3134.136345377996,0.11494265846612661,39.925724668664365,1,1,1
3316.061996906052,235.02247837727472,40.8088021564529,1,1,1
3316.8577421919936,234.9611576563869,42.018010807950006,1,1,1
3766.0101491563173,317.4845788921814,44.91225489228516,1,1,1
3093.116930872605,0.0,43.0889809020902,1,1,1
3431.6009132211657,28.677466619597507,36.36984695721961,1,1,1
3059.949174616867,0.23358559288169162,39.8520212484589,1,1,1
3353.0802656543697,163.17623849897507,46.20626457498743,1,1,1
3226.9821754925756,88.30811072221165,40.87579278970125,1,1,1
3189.059368842919,101.51683337229326,40.929929344723625,1,1,1
3181.1544586446644,0.0,30.217960032129696,1,1,1
3064.92388467536,7.818771166213851,51.41817529857887,1,1,1
3073.207147068777,0.0,43.63163451015571,1,1,1
3221.3869987864664,149.89175603046897,49.16866597903399,1,1,1
3091.918171591055,0.3105031097722346,67.635129206524,1,1,1
3215.2809897612983,63.71598167256805,31.947546020235695,1,1,1
3406.0810838246193,290.36224498158776,42.62536009426897,1,1,1
3256.6495980770974,108.66295053684408,50.75407015216516,1,1,1
3176.2288392144283,0.0,39.36783168361087,1,1,1
3385.6270483810968,208.6716012319419,50.04156986123439,1,1,1
3177.9499480864147,1.137971426591351,49.72235491507229,1,1,1
3276.5426813011773,52.00223422234268,51.468420949821,1,1,1
3548.9810208799895,365.58347840895806,48.855900819243814,1,1,1
3142.4127583000363,92.4216623179805,49.34009264565211,1,1,1
3295.0363617884013,0.0,49.1885424776581,1,1,1
3213.196018666763,49.139782756014874,43.323255982292395,1,1,1
3348.73070946535,133.56846965600278,54.93208819900776,1,1,1
3143.789223756851,0.0,46.21492751125134,1,1,1
3048.096650274007,0.29088919505578553,65.97646302771885,1,1,1
3326.14614085988,114.48623259440289,40.33206424796141,1,1,1
3431.4078339217767,335.25746307137746,36.454954425370794,1,1,1
3153.2372037889154,0.0,33.06,1,1,1
3214.261773910296,0.0,41.976447246511626,1,1,1
3094.431546661257,3.7215568800189374,46.425141823960004,1,1,1
3246.76137468433,0.0,45.8782472310608,1,1,1
3086.521564620114,1.545348229348291,51.42049568045296,1,1,1
3082.773413643624,37.22086855695376,55.92592425362711,1,1,1
3159.13307085172,27.20988153282258,51.242336136879324,1,1,1
3238.500157171332,120.68166450296044,40.19543492964164,1,1,1
3164.632566610408,0.07968103441567838,72.38295378824904,1,1,1
3142.701767455305,56.378290935651115,40.846302023795346,1,1,1
3458.988093200151,138.6063910163836,37.70768839312407,1,1,1
3339.2970939219936,183.80840997484077,46.974954288224424,1,1,1
3347.7794174053915,95.68436440055659,44.480079515388674,1,1,1
3094.153050619925,0.0,43.0981115446495,1,1,1
3331.3380959925976,120.01289033546504,46.799359807650404,1,1,1
3099.137171049057,0.0,44.721345107552835,1,1,1
3476.8855031642815,384.11623124094365,33.40613013261717,1,1,1
3467.6019112747385,238.13563127399374,37.54819179249482,1,1,1
3542.0370718806553,249.95280284084828,31.98739310484283,1,1,1
3214.3146032920304,0.0,51.6775485378611,1,1,1
3474.5174308871465,270.37885488593673,46.42239473949891,1,1,1
3066.709054695821,5.710319391785523,37.251549343222315,1,1,1
3211.9836601702914,2.037905056422257,37.10899263598557,1,1,1
3270.231414349218,36.39301605357724,36.527890721850525,1,1,1
3195.8478971166464,0.0,47.32988862124242,1,1,1
3273.1189318568277,0.0,49.21990361945957,1,1,1
3350.5839013046743,271.51906076894215,33.77381868798253,1,1,1
3304.1730821503784,105.82606817701499,39.057571159279945,1,1,1
3065.40086369996,1.4625768233792367,44.85768079307848,1,1,1
3054.4422833509043,0.0,53.89322926504366,1,1,1
3216.5972266221165,68.10356708738293,42.50721268792795,1,1,1
3225.3534135031637,0.0,45.18711951060484,1,1,1
3163.2595943366327,11.76967760991016,43.54212680660179,1,1,1
3336.7490115030973,159.77863899545525,38.76262944988684,1,1,1
3298.861101073148,0.10199330891364394,48.59644672547699,1,1,1
3091.215283086923,16.45824156991283,61.60625781023933,1,1,1
3118.0718091953745,22.471790969044584,49.9484676677809,1,1,1
3297.4679430515957,17.262959238467822,43.96,1,1,1
3086.7535693782784,0.9571751276879166,47.77741158480211,1,1,1
3217.7221471775592,116.10215489678349,51.40853500355162,1,1,1
3371.9591516701776,183.2316819923611,46.32689920408232,1,1,1
3086.387646174751,3.096395468406574,42.756347578554646,1,1,1
3703.940627465533,414.5749643832208,35.496733727465944,1,1,1
3125.932002733439,0.0,43.401707414186966,1,1,1
3242.3392903040503,39.2147530482265,45.641755771856566,1,1,1
3058.5140328590824,4.174740323673661,51.861995909100166,1,1,1
3167.8242267101627,0.0,55.45388379445948,1,1,1
3105.0504002472226,0.0,40.37258025706174,1,1,1
3068.553976359133,5.730854966369319,36.72108442605515,1,1,1
3323.2881887431627,34.08263171585835,41.96155907863562,1,1,1
3180.186273140403,23.45592461868562,47.73456734754293,1,1,1
3536.673314673095,381.4978892684461,34.106371686583586,1,1,1
3152.128650763718,0.14347749018293254,38.94471057361637,1,1,1
3221.2038759179654,42.653782142001326,42.74968384855038,1,1,1
3065.238494822251,24.811980370759105,54.07448499946689,1,1,1
3256.4092879997165,0.0,54.66218383480728,1,1,1
3099.4427326722916,25.632903160816614,44.83702807961001,1,1,1
3592.790324452227,473.299009999272,28.96347539442509,1,1,1
3076.20101124308,0.0,52.51151024203039,1,1,1
3077.7799003686955,0.9221679152536768,46.67526069429639,1,1,1
3168.2958845184553,0.0,37.927901202903,1,1,1
3225.8636174534086,92.42457251951876,39.030021967199865,1,1,1
3452.375508302205,397.56825177005265,31.09089948665079,1,1,1
3045.9366199240326,0.0,59.36,1,1,1
3048.365940085228,0.0,49.0892734704827,1,1,1
3251.2257261882646,166.17354999835894,44.24991058766115,1,1,1
3057.4146455755713,0.5923777975896278,53.85397534235332,1,1,1
3323.611724274506,85.70395172267786,47.41763271931596,1,1,1
3119.5727638200387,0.6057918249135019,53.514968805033725,1,1,1
3070.6583873437958,0.0,41.08531248639756,1,1,1
3094.0275524028275,0.0,42.98485070653763,1,1,1
3144.308247892703,40.19479300642242,40.079683109204375,1,1,1
3467.775635187911,361.5951425832669,33.79503925211559,1,1,1
3246.924006051981,163.81101455300998,38.096415003138915,1,1,1
3047.1329446263203,0.0,35.57521694389289,1,1,1
3056.7452058976905,0.2852488539593588,71.41695214978863,1,1,1
3185.489665446696,0.0,33.691050351368965,1,1,1
3304.5928295118583,248.10161035671572,33.7915594466361,1,1,1
3143.049792463567,56.25005470410129,40.37282428782007,1,1,1
3206.2799373679395,0.0,41.59997040732809,1,1,1
3309.2009848779367,11.617189429480321,50.69322542101236,1,1,1
3076.9727671128758,0.2649279111649383,50.27775624742682,1,1,1
3495.6826500446273,398.77762261611383,34.459940879626124,1,1,1
3224.0620434454363,4.904597232828253,36.320506127927004,1,1,1
3196.983097955851,20.594377907631518,41.71477633209801,1,1,1
3078.365088071553,0.0,36.942018790846944,1,1,1
3459.872420711726,345.0845683533052,42.595171494466854,1,1,1
3076.756770101237,0.0,37.09754763502754,1,1,1
3133.611188042197,26.098623240769108,62.92180791140729,1,1,1
3173.0110007354547,47.54467792509049,36.58266592742521,1,1,1
3112.5350194165644,1.324187384384804,35.882958669467925,1,1,1
3136.396331029273,0.0,32.4050177989247,1,1,1
3476.3357557264535,4.064390141130244,61.005560564264144,1,1,1
3143.1752345430277,0.0,52.2930398652048,1,1,1
3254.663898728187,156.09615715633507,29.91248585464289,1,1,1
3315.379742407069,36.04301460929656,44.06562678249736,1,1,1
3505.1449502746727,387.77762591099344,39.20115914536122,1,1,1
3475.9082277098596,193.4934458784989,51.09922542526288,1,1,1
3581.081527962775,409.17586409464883,27.920162156302528,1,1,1
3083.6735994341275,41.80796181247861,33.98103216216222,1,1,1
3288.009801238867,41.35817809511529,45.73467715328243,1,1,1
3359.838651386127,7.628076557291332,50.282074246334865,1,1,1
3072.69044878219,14.990741540621075,43.85108430959979,1,1,1
3504.196866651996,164.11255874397602,28.66100134021837,1,1,1
3132.8322161086226,0.13933340538189526,51.02072756346446,1,1,1
3171.351172711318,21.509827273177322,47.429134357044965,1,1,1
3395.8444595572405,91.3778269925286,60.085457680307044,1,1,1
3198.7007642244102,39.743100639362126,49.35413229949515,1,1,1
3201.8456864497493,0.7347238116929089,38.81381445016384,1,1,1
3109.5489132899324,0.0,44.197196737718905,1,1,1
3347.0025967143715,199.40341747517263,31.35601752612522,1,1,1
3220.508680341823,9.742132524535894,43.97253211909863,1,1,1
3185.9415001395305,0.0,46.45929677759544,1,1,1
3047.9534388122033,0.0,34.41591327932026,1,1,1
3080.680979902572,0.0,34.088221675396134,1,1,1
3435.8265825259305,226.96623727383408,38.51057994909791,1,1,1
3252.829296104284,48.509785709405456,45.8709808953714,1,1,1
3228.994344736338,99.00304016576368,52.21459957069537,1,1,1
3652.546054221826,344.1193352753084,30.40970521282198,1,1,1
3043.407550397615,0.06787368176104826,47.56196256248503,1,1,1
3151.278342557672,0.0,34.777594377837644,1,1,1
3273.5365535434435,7.694643627469315,47.622898475066364,1,1,1
3092.4282548127912,0.831827866762263,51.71343072776027,1,1,1
3167.8565772085485,0.18449832449582382,51.25653805075135,1,1,1
3112.817785376804,0.0,44.22858125055728,1,1,1
3336.0113371248244,145.66426315947095,41.30185088384678,1,1,1
3116.4240928707645,20.598383973950433,36.97984083362357,1,1,1
3082.4860273517293,0.24504419606265632,45.930701900532405,1,1,1
3187.5139580061095,0.4666227237221461,53.786753470441575,1,1,1
3170.933436320547,72.87737099113812,38.66353055002736,1,1,1
3123.3868533857612,0.0,48.09242420827063,1,1,1
3118.106028476748,22.641800295608867,51.56657958512258,1,1,1
3335.0901004388534,139.73213820696824,41.05628740140918,1,1,1
3156.05834417994,84.30810962952948,38.61040688168402,1,1,1
3060.598537585089,0.0,46.717865516505164,1,1,1
3053.6690080833378,0.0,46.409658865264326,1,1,1
3170.1387252241725,0.14051280875179228,53.426602101720874,1,1,1
3671.7906309195323,592.0072776996598,36.33476803358297,1,1,1
3226.3560943933985,0.0,36.53186397784864,1,1,1
3447.3093832427744,82.39167517856731,47.809162640369706,1,1,1
3736.6374561777434,497.77866407662367,35.9064755761535,1,1,1
3148.316785633186,0.0,45.47302559724466,1,1,1
3210.844357245101,77.37493240219615,41.387093493097304,1,1,1
3217.600139474611,113.07909742029504,45.8077100298625,1,1,1
3127.3817156752857,0.0,57.21642282078106,1,1,1
3052.45812645716,0.0,45.11020848934268,1,1,1
3463.007682313381,250.97809962435466,41.20029717662278,1,1,1
3077.8271957143347,21.442162903585658,60.40390970413554,1,1,1
3175.5241830032815,0.0,49.80172639588634,1,1,1
3431.597210733885,335.33174738590327,36.625801917905335,1,1,1
3096.6446293306376,14.542841709436289,37.239226095805165,1,1,1
3154.392538315969,108.8786026989828,47.13042454346031,1,1,1
3105.5846367875924,0.3613881079987157,51.225403968614934,1,1,1
3611.3632809851256,451.9356328578803,35.895886768321986,1,1,1
3754.5668007430586,574.5596118892163,35.633758647086594,1,1,1
3362.2929238308725,250.0579560807976,29.065186896034614,1,1,1
3048.0061719164432,0.46112015759021263,54.83635330025555,1,1,1
3170.1952327027097,113.10599543097858,67.79086468764537,1,1,1
3443.4601608285225,100.18383143199306,48.930721211083174,1,1,1
3081.598685189351,36.852407822937636,45.110707496789765,1,1,1
3126.691159907508,0.0,51.552854601459444,1,1,1
3094.5030176982077,49.39012173002205,50.95088096817975,1,1,1
3089.656563915055,28.222609080089434,54.58782311885394,1,1,1
3178.578574164003,133.35169090294082,37.38116662841188,1,1,1
3049.406401158116,0.0,53.88653533969087,1,1,1
3252.738330413727,26.171188051467993,68.37409380148702,1,1,1
3767.9434092952065,331.6808306904624,29.77009260511499,1,1,1
3141.2012491452115,0.0,51.365868612220304,1,1,1
3201.1332022767983,0.2731586901957347,36.061552939979414,1,1,1
3081.469033123515,0.07197966203176831,48.806405535906954,1,1,1
3201.531621958191,98.21708862270552,50.22391272634722,1,1,1
3079.9444932231772,0.0,36.3439815855491,1,1,1
3079.971278101579,0.0,30.136717410632986,1,1,1
3443.9810590936286,85.12870482792732,42.713649839696444,1,1,1
3109.835913266452,0.0,46.07767635141401,1,1,1
3140.896353245184,0.0,48.04759541466936,1,1,1
3250.303714611021,1.1900338001231394,50.605657151370096,1,1,1
3177.336237263275,0.0,49.54936609622642,1,1,1
3102.840811151229,0.0,37.08056763646863,1,1,1
3203.9674302527055,0.0,67.5265878753949,1,1,1
3405.6571016214725,294.72276646104143,34.95937358293877,1,1,1
3155.623427734391,0.0,33.06,1,1,1
3158.9618999707995,0.0,40.15446850871453,1,1,1
3212.576734428619,166.5653665904573,54.13288654797415,1,1,1
3055.72392310892,0.0,37.89490969704711,1,1,1
3260.1081906267527,136.67587210105552,47.67979149779219,1,1,1
3486.1502301335513,149.94257943693,38.59962508504415,1,1,1
3357.1576682015034,30.2867673740364,35.445755019996405,1,1,1
3110.07363317334,42.069160881054,50.215537318007186,1,1,1
3258.140360755558,29.707539981424386,54.9955874222433,1,1,1
3073.9290339121817,0.0,45.919994472220466,1,1,1
3128.266135977977,1.15011015290895,51.16881730723262,1,1,1
3314.8294752260795,5.975675275743118,53.2186961206234,1,1,1
3170.0206086621156,0.27327084971756854,53.02657112928579,1,1,1
3291.159559561429,186.3204858606812,47.74660836649139,1,1,1
3407.2304180414276,292.83513496886275,43.858895478330076,1,1,1
3107.9850206898063,0.0,33.783753837815674,1,1,1
3127.4756783664493,14.660165446229566,68.95108013697478,1,1,1
3357.5889767589624,0.0,44.21166470452817,1,1,1
3217.5352609697943,167.69180084896166,45.574670432216294,1,1,1
3334.087751039717,79.87144239040121,40.654942929106376,1,1,1
3246.0377872117615,0.45694301833353773,50.82483319394664,1,1,1
3279.7614814241438,105.5296056267237,61.32642171335595,1,1,1
3092.629925589965,4.497845414664004,52.95726461687861,1,1,1
3191.702863016806,5.508229683036563,49.19932776155131,1,1,1
3272.051359432904,55.95905728441176,39.3302450516975,1,1,1
3354.123762083755,133.68105430681865,40.74702667513289,1,1,1
3484.0917417817477,208.8229573659931,31.316372198201403,1,1,1
3410.123016036685,81.4360193023771,66.68176781787794,1,1,1
3062.1170894440565,18.101205877286247,46.43436718822665,1,1,1
3079.528957712205,0.0,44.829928784814655,1,1,1
3523.701695291455,146.9808344379849,37.02200244723872,1,1,1
3354.302326363474,24.86721296566825,32.44,1,1,1
3327.2140434115795,37.66899028227091,39.360421447763315,1,1,1
3596.679025389465,64.21540258145512,51.36402282553017,1,1,1
3139.3132963631206,0.0,48.82431088336496,1,1,1
3050.1597262083747,0.0,39.54026962797314,1,1,1
3316.1427411541763,3.968129568036442,51.744702666382786,1,1,1
3214.758746081996,0.0,39.08937545440615,1,1,1
3127.4460279328723,33.4576495640893,65.55090778228879,1,1,1
3224.912218271603,175.13714092838498,36.222844553320826,1,1,1
3040.7330152352556,0.12173715897559365,51.37018807145232,1,1,1
3085.9415215446925,0.0,35.06750246121515,1,1,1
3200.599548540778,76.96187955230026,37.158403919242296,1,1,1
3170.4158534610892,0.7256681993693126,33.91668475793631,1,1,1
3124.513312273509,0.0,47.420054172573174,1,1,1
3117.8271367583975,0.0,41.43197972325973,1,1,1
3220.288679026947,176.97012494981428,48.314407373310985,1,1,1
3650.9376385219184,410.7350481709615,8.98956265878152,1,1,1
3728.696909321407,327.5241057315449,35.34453173241733,1,1,1
3171.102295423783,44.38633573161576,38.17,1,1,1
3138.3268697270387,62.92613709392082,46.94710615968709,1,1,1
3073.9603459177138,0.0,24.381310059120963,1,1,1
3268.1210158183458,100.8807366586031,36.99551901408164,1,1,1
3142.9170188673124,79.23687781977328,49.24782819641958,1,1,1
3046.8243617378066,0.0,45.40723100556126,1,1,1
3545.113591143505,185.6842047368239,31.395892881922745,1,1,1
3189.395643901958,126.94999502642634,48.359927729064154,1,1,1
3068.53026521574,5.259533516494999,54.43562781517992,1,1,1
3106.54143748257,0.757534810590554,51.096826813573315,1,1,1
3439.02256013149,364.15770767314217,42.75730535007828,1,1,1
3083.8735362379866,12.700989005434314,38.641413170326686,1,1,1
3309.8829262543536,70.02739753415894,45.2797140489547,1,1,1
3259.299005968844,145.85054022123663,41.48464487751483,1,1,1
3430.8543842741333,44.974856276888666,40.193498110077165,1,1,1
3259.7983798818223,0.0,50.56940737650678,1,1,1
3068.496054721609,14.843078891876916,54.30153411892838,1,1,1
3173.2230767506617,45.13876645248931,51.31508419081683,1,1,1
3114.2003970068517,12.851490815231882,66.05441040282291,1,1,1
3127.6355762335015,0.6753998079877942,39.75066043827043,1,1,1
3211.3695681381896,68.69340867026597,53.40869016901061,1,1,1
3095.340526336234,0.0,35.229444343799194,1,1,1
3249.4768187678324,157.98768200649621,34.838127948800114,1,1,1
3257.2779305060903,0.0,34.93,1,1,1
3079.810395258527,0.054450737460347176,59.71948199287217,1,1,1
3443.263008840277,257.92599427469503,35.786402006592745,1,1,1
3116.660078499029,0.0,37.013223397881355,1,1,1
3176.912866252871,0.0,49.61820975060991,1,1,1
3187.6149260597863,60.13443940900947,53.992982991741215,1,1,1
3121.4590635464715,0.0,46.59287993794754,1,1,1
3223.4915723367403,144.60828198039093,61.71086172008054,1,1,1
3126.1381137365097,26.64190397684671,45.73352802125582,1,1,1
3093.45280807747,0.5543839139185085,52.129855635406415,1,1,1
3799.7386248239072,478.82339572257644,43.809118557984426,1,1,1
3065.402898692784,0.19915002167926948,43.64737587128349,1,1,1
3425.712205376685,226.0003354073397,44.15102928887393,1,1,1
3229.224885093219,0.0,39.95144013355492,1,1,1
3270.81749181294,204.68306272641757,35.87262058832462,1,1,1
3178.68931384629,90.19433653329298,46.89732055372335,1,1,1
3265.1653243707337,0.4808823718633467,49.01523774261911,1,1,1
3163.2670554342944,0.0,50.13893469418958,1,1,1
3141.6245964082677,1.225360252045167,37.26182191409849,1,1,1
3343.813005242598,0.22135690037163308,37.38244755002107,1,1,1
3187.5292810951487,0.4923645470852851,40.2162338810212,1,1,1
3171.494726056017,0.0,38.01947522131408,1,1,1
3294.9303576701864,26.580004421097208,39.26493829052852,1,1,1
3096.6831009708794,0.0,51.33154834501326,1,1,1
3116.8275417779337,0.4313096413378317,39.19,1,1,1
3203.2283591582627,51.6001787824788,54.02855306537649,1,1,1
3363.3357769247427,86.60702419153648,46.16101864935796,1,1,1
3158.806980756775,14.859319588322006,50.35747058333402,1,1,1
3153.658567115054,0.18292108772146845,50.56,1,1,1
3292.6555558779505,176.35517868200458,45.09773214619618,1,1,1
3059.4202697096234,0.11575381118874932,36.52753283894132,1,1,1
3490.7736240995537,77.52016647614202,36.798299018276325,1,1,1
3047.5551817499413,0.0,35.283227974859976,1,1,1
3122.988827367825,0.0,49.02771816503853,1,1,1
3223.772544781033,87.33741064365474,42.48720283955616,1,1,1
3048.915175227794,0.0,38.54428043573767,1,1,1
3187.344359941288,0.6562342713928101,51.977182432209446,1,1,1
3228.9285090435465,0.0,38.93789134199627,1,1,1
3383.33845769078,184.5418769958183,47.64849041630664,1,1,1
3063.6511534244,0.0,38.513109272444815,1,1,1
3249.825603572192,100.88843723743865,34.56852841067199,1,1,1
3425.679204066931,61.26760976042169,44.33867667493312,1,1,1
3313.048864647386,70.43924285960223,48.96647934626847,1,1,1
3787.914089072222,463.5397941691522,45.189310926401234,1,1,1
3059.7805273061645,12.557055406518169,60.92543131921678,1,1,1
3290.103590735279,196.0702716122256,39.05209363942067,1,1,1
3318.6539655411116,236.40633993871822,44.67852391499139,1,1,1
3202.0348336919365,0.0,34.96715475962477,1,1,1
3121.3117701853043,0.0,34.592345782198066,1,1,1
3525.0792204351746,476.96923247518896,35.15728202950421,1,1,1
3466.246774804499,246.1112388610468,40.18009641032665,1,1,1
3177.592874421151,119.13663882675316,58.751585883145125,1,1,1
3208.479405878169,27.550146952857112,51.97885455984538,1,1,1
3319.1230223961384,21.42017394767298,41.68015340867722,1,1,1
3365.289868431459,57.19739616196583,47.66362849481168,1,1,1
3083.322320186853,0.03997666955373777,45.4305066336441,1,1,1
3067.4696718935497,0.0,42.26450939942521,1,1,1
3372.676732098548,269.50865377690934,41.64814452935385,1,1,1
3075.601321880528,0.0,38.89547634669297,1,1,1
3120.9027146940807,29.524957846615575,52.40712100362299,1,1,1
3834.862074533958,615.280051802281,27.67189438416983,1,1,1
3486.313934830639,257.1298450535074,33.06102030486931,1,1,1
3368.2601782208176,58.15037004067916,39.09269673979918,1,1,1
3072.532508279025,0.0,50.23818357798234,1,1,1
